order_id,order_date,region,product,category,quantity,unit_price,revenue,customer_id
1184,2025-11-25,West,Gizmo,Electronics,15,157.13,2356.95,1172
1185,2025-12-10,West,Widget,Hardware,7,223.52,1564.64,1117
1186,2024-03-30,North,Gadget,Hardware,10,239.77,2397.7,1019
1187,2024-04-21,North,Widget,Hardware,5,126.6,633.0,1052
1188,2025-06-17,West,Widget,Hardware,10,107.05,1070.5,1174
1189,2025-07-08,West,Doohickey,Electronics,12,107.93,1295.16,1188
1190,2025-10-22,North,Gadget,Hardware,3,10.4,31.2,1059
1191,2025-06-16,East,Doohickey,Electronics,19,88.98,1690.62,1165
1192,2024-11-30,South,Thingamajig,Accessories,18,114.09,2053.62,1077
1193,2025-08-03,North,Gizmo,Electronics,6,198.37,1190.22,1058
1194,2025-05-10,South,Gizmo,Electronics,2,41.34,82.68,1072
1195,2025-04-11,West,Thingamajig,Accessories,6,179.39,1076.34,1073
1196,2024-07-05,West,Gadget,Hardware,6,63.29,379.74,1010
1197,2024-11-20,East,Doohickey,Electronics,9,95.57,860.13,1052
1198,2025-07-29,East,Gizmo,Electronics,12,41.25,495.0,1114
1199,2025-07-06,West,Thingamajig,Accessories,10,34.77,347.7,1006
1200,2025-02-18,West,Gadget,Hardware,15,232.31,3484.65,1039
1201,2024-01-05,West,Thingamajig,Accessories,17,86.16,1464.72,1180
1202,2024-10-29,South,Gizmo,Electronics,19,168.39,3199.41,1144
1203,2025-03-28,South,Widget,Hardware,16,225.54,3608.64,1035
1204,2025-11-25,East,Gizmo,Electronics,1,103.4,103.4,1056
1205,2025-04-01,South,Gizmo,Electronics,2,154.0,308.0,1049
1206,2025-08-20,South,Gizmo,Electronics,7,10.52,73.64,1137
1207,2025-04-01,East,Widget,Hardware,17,101.63,1727.71,1125
1208,2024-11-21,East,Thingamajig,Accessories,2,227.57,455.14,1092
1209,2025-02-11,North,Doohickey,Electronics,12,99.6,1195.2,1003
1210,2024-10-18,South,Gizmo,Electronics,15,219.2,3288.0,1022
1211,2024-08-08,East,Doohickey,Electronics,14,201.9,2826.6,1073
1212,2024-06-16,West,Doohickey,Electronics,14,39.19,548.66,1150
1213,2025-09-04,North,Gadget,Hardware,10,121.28,1212.8,1134
1214,2024-12-09,North,Thingamajig,Accessories,13,26.67,346.71,1104
1215,2025-10-16,West,Doohickey,Electronics,6,141.17,847.02,1181
1216,2025-08-04,East,Gadget,Hardware,7,50.57,353.99,1097
1217,2024-10-23,East,Widget,Hardware,10,209.47,2094.7,1077
1218,2025-05-20,East,Doohickey,Electronics,8,11.58,92.64,1000
1219,2024-06-06,North,Doohickey,Electronics,4,165.18,660.72,1073
1220,2025-03-03,North,Gadget,Hardware,1,34.24,34.24,1070
1221,2025-05-19,West,Widget,Hardware,20,187.66,3753.2,1148
1222,2025-05-07,East,Gizmo,Electronics,16,243.69,3899.04,1030
1223,2025-01-17,South,Thingamajig,Accessories,1,212.09,212.09,1041
1224,2025-08-18,North,Gizmo,Electronics,15,220.19,3302.85,1034
1225,2024-12-31,North,Gizmo,Electronics,12,107.78,1293.36,1091
1226,2024-02-19,North,Thingamajig,Accessories,3,130.9,392.7,1196
1227,2025-10-05,North,Widget,Hardware,20,189.39,3787.8,1139
1228,2024-11-26,West,Gizmo,Electronics,9,172.93,1556.37,1176
1229,2025-01-06,North,Thingamajig,Accessories,12,206.71,2480.52,1003
1230,2024-05-20,South,Gizmo,Electronics,16,105.94,1695.04,1041
1231,2024-04-14,North,Thingamajig,Accessories,8,208.74,1669.92,1143
1232,2025-09-20,East,Thingamajig,Accessories,18,179.57,3232.26,1179
1233,2024-04-26,South,Widget,Hardware,4,205.62,822.48,1004
1234,2025-05-06,South,Gizmo,Electronics,5,205.17,1025.85,1152
1235,2025-06-19,East,Gizmo,Electronics,6,178.92,1073.52,1007
1236,2024-05-01,North,Gadget,Hardware,8,80.32,642.56,1053
1237,2024-05-13,West,Doohickey,Electronics,4,24.05,96.2,1198
1238,2025-05-10,East,Widget,Hardware,7,31.42,219.94,1168
1239,2025-06-09,East,Doohickey,Electronics,4,227.59,910.36,1011
1240,2024-03-08,South,Widget,Hardware,4,196.68,786.72,1154
1241,2024-07-29,East,Gadget,Hardware,6,169.3,1015.8,1007
1242,2024-04-02,North,Gizmo,Electronics,19,90.22,1714.18,1041
1243,2025-05-27,East,Thingamajig,Accessories,8,128.7,1029.6,1017
1244,2024-04-11,West,Widget,Hardware,17,58.16,988.72,1049
1245,2024-10-15,North,Thingamajig,Accessories,1,243.53,243.53,1025
1246,2024-08-07,West,Doohickey,Electronics,12,176.04,2112.48,1047
1247,2025-03-26,East,Widget,Hardware,6,209.51,1257.06,1097
1248,2025-03-10,North,Gadget,Hardware,14,32.65,457.1,1080
1249,2024-05-06,South,Thingamajig,Accessories,5,126.47,632.35,1092
1250,2025-12-22,North,Widget,Hardware,3,85.39,256.17,1029
1251,2025-01-29,North,Thingamajig,Accessories,10,173.33,1733.3,1113
1252,2024-08-19,East,Gizmo,Electronics,14,51.25,717.5,1017
1253,2025-05-02,West,Gizmo,Electronics,6,8.13,48.78,1172
1254,2025-05-18,East,Doohickey,Electronics,15,133.05,1995.75,1173
1255,2024-03-28,North,Doohickey,Electronics,13,175.28,2278.64,1026
1256,2024-06-21,North,Gadget,Hardware,11,54.06,594.66,1103
1257,2024-05-05,North,Doohickey,Electronics,16,73.24,1171.84,1182
1258,2025-08-18,East,Doohickey,Electronics,12,121.58,1458.96,1154
1259,2025-02-18,West,Thingamajig,Accessories,9,41.11,369.99,1116
1260,2024-04-20,North,Doohickey,Electronics,16,61.55,984.8,1034
1261,2024-01-31,North,Widget,Hardware,3,127.04,381.12,1006
1262,2024-07-02,South,Gizmo,Electronics,5,79.17,395.85,1159
1263,2024-04-08,East,Thingamajig,Accessories,16,199.22,3187.52,1051
1264,2024-10-27,East,Doohickey,Electronics,17,69.11,1174.87,1087
1265,2025-07-07,South,Widget,Hardware,14,220.63,3088.82,1030
1266,2025-01-27,South,Doohickey,Electronics,15,117.62,1764.3,1008
1267,2024-06-30,East,Gizmo,Electronics,6,125.41,752.46,1034
1268,2024-11-15,East,Doohickey,Electronics,4,144.37,577.48,1125
1269,2025-11-06,East,Thingamajig,Accessories,19,120.11,2282.09,1143
1270,2024-06-09,South,Doohickey,Electronics,9,126.2,1135.8,1096
1271,2025-09-23,East,Gizmo,Electronics,11,20.05,220.55,1151
1272,2024-02-16,North,Gizmo,Electronics,12,203.34,2440.08,1149
1273,2024-01-28,East,Gizmo,Electronics,13,28.85,375.05,1088
1274,2024-12-31,South,Widget,Hardware,8,65.67,525.36,1165
1275,2024-11-15,East,Widget,Hardware,10,33.05,330.5,1043
1276,2024-01-21,South,Widget,Hardware,15,166.15,2492.25,1108
1277,2025-08-04,South,Doohickey,Electronics,9,10.0,90.0,1120
1278,2025-08-25,North,Gizmo,Electronics,13,144.74,1881.62,1082
1279,2025-08-09,North,Doohickey,Electronics,4,174.26,697.04,1052
1280,2024-12-10,South,Gizmo,Electronics,6,155.63,933.78,1093
1281,2025-03-22,North,Widget,Hardware,18,57.45,1034.1,1067
1282,2024-02-18,North,Thingamajig,Accessories,13,202.13,2627.69,1159
1283,2024-04-04,East,Thingamajig,Accessories,4,150.01,600.04,1069
1284,2024-03-09,East,Thingamajig,Accessories,16,109.64,1754.24,1088
1285,2024-03-19,East,Gizmo,Electronics,17,202.01,3434.17,1110
1286,2025-11-10,South,Gadget,Hardware,14,103.56,1449.84,1159
1287,2025-06-11,South,Thingamajig,Accessories,6,220.82,1324.92,1160
1288,2025-12-21,South,Gadget,Hardware,19,127.3,2418.7,1169
1289,2025-04-23,North,Thingamajig,Accessories,20,213.93,4278.6,1111
1290,2025-08-02,East,Widget,Hardware,17,54.16,920.72,1118
1291,2024-05-31,North,Gizmo,Electronics,14,105.51,1477.14,1016
1292,2025-10-11,North,Doohickey,Electronics,9,206.81,1861.29,1165
1293,2024-06-13,North,Thingamajig,Accessories,8,104.44,835.52,1029
1294,2024-06-02,North,Gadget,Hardware,10,118.72,1187.2,1143
1295,2025-03-22,South,Widget,Hardware,7,44.04,308.28,1034
1296,2024-01-30,North,Gizmo,Electronics,18,48.12,866.16,1010
1297,2025-05-12,East,Widget,Hardware,3,81.91,245.73,1076
1298,2024-03-06,West,Doohickey,Electronics,12,169.56,2034.72,1023
1299,2025-02-10,West,Gadget,Hardware,8,32.42,259.36,1188
1300,2025-05-27,West,Thingamajig,Accessories,19,237.67,4515.73,1134
1301,2024-09-14,South,Widget,Hardware,8,151.96,1215.68,1197
1302,2024-11-16,South,Thingamajig,Accessories,13,202.43,2631.59,1190
1303,2024-08-29,West,Gadget,Hardware,5,31.17,155.85,1054
1304,2024-10-08,South,Gizmo,Electronics,19,18.7,355.3,1136
1305,2025-01-18,East,Widget,Hardware,11,138.71,1525.81,1121
1306,2025-11-30,North,Gizmo,Electronics,5,93.93,469.65,1183
1307,2025-01-11,West,Widget,Hardware,20,13.53,270.6,1189
1308,2025-11-09,East,Widget,Hardware,8,66.98,535.84,1098
1309,2024-11-12,East,Gizmo,Electronics,4,136.05,544.2,1060
1310,2025-03-29,South,Doohickey,Electronics,9,78.72,708.48,1193
1311,2024-08-29,North,Gadget,Hardware,15,159.68,2395.2,1196
1312,2025-10-21,South,Widget,Hardware,9,217.28,1955.52,1199
1313,2025-05-18,South,Doohickey,Electronics,11,180.76,1988.36,1025
1314,2024-06-13,East,Thingamajig,Accessories,3,91.2,273.6,1154
1315,2025-07-14,East,Doohickey,Electronics,1,191.68,191.68,1164
1316,2025-10-18,North,Doohickey,Electronics,5,5.75,28.75,1051
1317,2025-10-05,South,Thingamajig,Accessories,3,32.15,96.45,1063
1318,2025-06-12,East,Gadget,Hardware,20,173.01,3460.2,1081
1319,2025-04-07,South,Gadget,Hardware,9,47.5,427.5,1151
1320,2024-12-01,East,Gadget,Hardware,3,106.55,319.65,1046
1321,2025-02-06,West,Thingamajig,Accessories,8,10.08,80.64,1005
1322,2025-07-25,East,Gadget,Hardware,3,243.66,730.98,1050
1323,2024-09-25,East,Gadget,Hardware,2,103.25,206.5,1109
1324,2025-09-06,North,Widget,Hardware,12,46.68,560.16,1145
1325,2024-04-30,North,Thingamajig,Accessories,14,194.47,2722.58,1116
1326,2025-11-20,South,Gadget,Hardware,7,51.68,361.76,1068
1327,2024-10-21,East,Doohickey,Electronics,5,110.67,553.35,1052
1328,2025-09-06,North,Gizmo,Electronics,7,107.49,752.43,1104
1329,2024-05-29,North,Gizmo,Electronics,8,156.33,1250.64,1063
1330,2025-01-13,East,Doohickey,Electronics,3,7.53,22.59,1034
1331,2024-11-27,West,Doohickey,Electronics,7,179.77,1258.39,1181
1332,2025-03-09,East,Gizmo,Electronics,3,28.34,85.02,1015
1333,2024-02-23,South,Gadget,Hardware,16,227.52,3640.32,1155
1334,2025-11-17,West,Thingamajig,Accessories,2,6.31,12.62,1129
1335,2025-09-26,South,Doohickey,Electronics,12,37.4,448.8,1143
1336,2024-02-12,East,Gizmo,Electronics,6,128.42,770.52,1086
1337,2025-04-24,North,Gizmo,Electronics,17,111.07,1888.19,1066
1338,2024-04-29,South,Gadget,Hardware,16,218.56,3496.96,1071
1339,2025-01-04,West,Gizmo,Electronics,9,155.17,1396.53,1194
1340,2024-09-27,South,Doohickey,Electronics,6,82.31,493.86,1125
1341,2024-06-03,East,Doohickey,Electronics,2,51.29,102.58,1013
1342,2024-08-23,North,Doohickey,Electronics,9,45.07,405.63,1119
1343,2025-03-22,North,Doohickey,Electronics,2,113.17,226.34,1181
1344,2025-07-28,South,Doohickey,Electronics,4,212.23,848.92,1037
1345,2024-05-06,South,Gadget,Hardware,10,49.26,492.6,1043
1346,2025-06-04,West,Thingamajig,Accessories,19,57.04,1083.76,1001
1347,2025-06-22,East,Gadget,Hardware,14,230.5,3227.0,1063
1348,2025-05-25,East,Gizmo,Electronics,1,74.65,74.65,1174
1349,2024-05-04,South,Thingamajig,Accessories,4,210.06,840.24,1039
1350,2024-01-30,North,Doohickey,Electronics,15,158.95,2384.25,1068
1351,2025-08-31,East,Gizmo,Electronics,2,165.76,331.52,1115
1352,2024-11-28,West,Thingamajig,Accessories,5,56.78,283.9,1012
1353,2025-10-21,North,Widget,Hardware,3,139.05,417.15,1154
1354,2025-01-25,North,Gizmo,Electronics,6,63.82,382.92,1197
1355,2025-02-12,North,Gadget,Hardware,6,100.18,601.08,1103
1356,2024-10-18,East,Gadget,Hardware,4,78.14,312.56,1110
1357,2024-11-13,West,Thingamajig,Accessories,5,92.97,464.85,1024
1358,2025-01-11,South,Doohickey,Electronics,15,221.93,3328.95,1121
1359,2024-10-01,East,Doohickey,Electronics,3,190.34,571.02,1094
1360,2025-09-20,North,Doohickey,Electronics,3,14.91,44.73,1087
1361,2025-04-19,East,Gadget,Hardware,16,134.18,2146.88,1165
1362,2025-06-21,North,Doohickey,Electronics,14,24.4,341.6,1122
1363,2024-11-03,North,Gadget,Hardware,10,211.18,2111.8,1133
1364,2025-03-13,North,Widget,Hardware,18,23.75,427.5,1011
1365,2025-06-09,North,Doohickey,Electronics,14,28.15,394.1,1169
1366,2025-08-05,West,Gizmo,Electronics,9,148.46,1336.14,1196
1367,2025-05-30,North,Doohickey,Electronics,6,197.61,1185.66,1100
1368,2024-02-16,North,Gizmo,Electronics,11,148.87,1637.57,1116
1369,2025-11-17,South,Gizmo,Electronics,11,241.85,2660.35,1047
1370,2024-08-04,North,Thingamajig,Accessories,9,218.55,1966.95,1027
1371,2025-03-20,South,Widget,Hardware,13,33.59,436.67,1043
1372,2025-11-02,South,Doohickey,Electronics,20,182.85,3657.0,1077
1373,2025-09-25,West,Thingamajig,Accessories,12,174.21,2090.52,1176
1374,2025-11-22,South,Gizmo,Electronics,3,35.65,106.95,1003
1375,2024-07-14,North,Widget,Hardware,7,215.46,1508.22,1053
1376,2025-05-07,East,Gadget,Hardware,14,211.31,2958.34,1137
1377,2024-07-14,North,Doohickey,Electronics,5,121.13,605.65,1005
1378,2024-04-29,North,Gadget,Hardware,15,241.15,3617.25,1120
1379,2024-01-21,West,Thingamajig,Accessories,8,54.33,434.64,1145
1380,2025-02-05,North,Widget,Hardware,4,159.45,637.8,1182
1381,2025-03-18,West,Doohickey,Electronics,19,150.98,2868.62,1141
1382,2024-10-24,North,Doohickey,Electronics,16,130.77,2092.32,1185
1383,2025-09-18,West,Doohickey,Electronics,8,180.0,1440.0,1135
1384,2024-01-20,South,Gizmo,Electronics,18,20.56,370.08,1165
1385,2025-03-03,West,Widget,Hardware,16,157.56,2520.96,1165
1386,2024-12-21,South,Doohickey,Electronics,1,44.53,44.53,1185
1387,2024-07-15,South,Doohickey,Electronics,8,129.37,1034.96,1150
1388,2025-12-02,South,Thingamajig,Accessories,15,37.13,556.95,1075
1389,2025-12-29,South,Doohickey,Electronics,12,200.01,2400.12,1041
1390,2025-09-28,North,Widget,Hardware,16,36.63,586.08,1051
1391,2024-06-09,East,Widget,Hardware,14,236.05,3304.7,1126
1392,2024-11-06,North,Thingamajig,Accessories,2,249.82,499.64,1091
1393,2024-09-24,South,Gadget,Hardware,6,207.85,1247.1,1128
1394,2024-02-02,West,Gizmo,Electronics,14,32.92,460.88,1058
1395,2024-05-03,East,Doohickey,Electronics,9,248.45,2236.05,1090
1396,2024-02-17,East,Thingamajig,Accessories,9,224.6,2021.4,1176
1397,2025-06-11,East,Widget,Hardware,2,232.02,464.04,1112
1398,2025-04-13,West,Widget,Hardware,4,196.5,786.0,1156
1399,2024-04-14,West,Widget,Hardware,17,30.83,524.11,1161
1400,2024-04-30,West,Gizmo,Electronics,6,183.45,1100.7,1181
1401,2025-03-28,East,Doohickey,Electronics,4,42.8,171.2,1093
1402,2024-12-08,West,Widget,Hardware,7,112.58,788.06,1106
1403,2024-01-07,North,Doohickey,Electronics,11,75.26,827.86,1043
1404,2024-03-28,North,Doohickey,Electronics,12,159.21,1910.52,1062
1405,2024-06-04,East,Thingamajig,Accessories,14,197.87,2770.18,1035
1406,2025-03-15,South,Doohickey,Electronics,15,238.2,3573.0,1132
1407,2025-11-29,South,Widget,Hardware,15,40.67,610.05,1002
1408,2025-06-13,West,Widget,Hardware,11,82.13,903.43,1197
1409,2024-06-17,South,Doohickey,Electronics,2,166.74,333.48,1164
1410,2024-06-03,West,Widget,Hardware,17,243.3,4136.1,1107
1411,2025-02-15,West,Thingamajig,Accessories,10,181.78,1817.8,1080
1412,2024-12-18,North,Gizmo,Electronics,17,154.55,2627.35,1037
1413,2025-12-18,South,Gadget,Hardware,18,157.97,2843.46,1158
1414,2025-10-29,South,Gizmo,Electronics,13,194.97,2534.61,1077
1415,2024-03-27,North,Gizmo,Electronics,13,182.65,2374.45,1189
1416,2024-05-09,South,Thingamajig,Accessories,10,57.36,573.6,1130
1417,2025-07-19,South,Gizmo,Electronics,6,10.74,64.44,1138
1418,2025-08-29,North,Gizmo,Electronics,14,246.8,3455.2,1028
1419,2024-03-02,West,Gizmo,Electronics,17,91.85,1561.45,1012
1420,2025-10-28,West,Doohickey,Electronics,10,145.25,1452.5,1001
1421,2025-04-09,South,Gadget,Hardware,19,143.57,2727.83,1160
1422,2025-11-12,South,Thingamajig,Accessories,8,90.83,726.64,1072
1423,2025-11-13,East,Thingamajig,Accessories,5,180.02,900.1,1133
1424,2024-09-10,North,Thingamajig,Accessories,19,52.18,991.42,1199
1425,2025-01-04,South,Gadget,Hardware,14,207.97,2911.58,1020
1426,2024-04-04,North,Gadget,Hardware,16,57.62,921.92,1019
1427,2025-01-13,East,Doohickey,Electronics,19,141.95,2697.05,1199
1428,2025-02-08,West,Thingamajig,Accessories,16,160.93,2574.88,1112
1429,2025-12-06,West,Doohickey,Electronics,14,206.83,2895.62,1036
1430,2025-06-01,North,Doohickey,Electronics,5,242.17,1210.85,1131
1431,2025-06-25,North,Gadget,Hardware,15,120.97,1814.55,1191
1432,2024-06-09,West,Gizmo,Electronics,4,152.39,609.56,1104
1433,2024-04-22,North,Thingamajig,Accessories,10,14.87,148.7,1039
1434,2024-04-30,South,Gizmo,Electronics,10,77.03,770.3,1007
1435,2024-05-26,North,Thingamajig,Accessories,14,16.92,236.88,1078
1436,2024-10-17,North,Doohickey,Electronics,1,34.97,34.97,1089
1437,2024-03-10,West,Doohickey,Electronics,16,145.4,2326.4,1144
1438,2025-04-08,West,Doohickey,Electronics,16,209.44,3351.04,1155
1439,2024-05-15,East,Thingamajig,Accessories,15,191.61,2874.15,1170
1440,2025-04-04,North,Gizmo,Electronics,3,200.95,602.85,1170
1441,2025-09-30,South,Gadget,Hardware,13,88.05,1144.65,1011
1442,2025-11-17,West,Gizmo,Electronics,3,217.16,651.48,1181
1443,2024-01-26,East,Gizmo,Electronics,18,163.06,2935.08,1164
1444,2025-07-26,North,Thingamajig,Accessories,18,146.33,2633.94,1013
1445,2025-08-06,South,Doohickey,Electronics,17,224.73,3820.41,1030
1446,2025-11-05,West,Gadget,Hardware,1,72.37,72.37,1052
1447,2024-09-08,West,Thingamajig,Accessories,15,25.74,386.1,1136
1448,2025-09-13,South,Thingamajig,Accessories,2,125.41,250.82,1005
1449,2024-12-14,South,Doohickey,Electronics,1,215.61,215.61,1081
1450,2025-01-26,North,Widget,Hardware,4,137.74,550.96,1073
1451,2024-05-27,North,Widget,Hardware,5,80.16,400.8,1104
1452,2025-11-25,North,Thingamajig,Accessories,11,49.46,544.06,1182
1453,2024-02-29,North,Widget,Hardware,11,39.9,438.9,1082
1454,2024-09-21,South,Widget,Hardware,2,54.63,109.26,1192
1455,2025-09-03,East,Doohickey,Electronics,17,189.34,3218.78,1098
1456,2024-04-27,North,Gizmo,Electronics,15,140.51,2107.65,1016
1457,2025-05-10,North,Gadget,Hardware,1,70.94,70.94,1150
1458,2025-11-22,North,Thingamajig,Accessories,5,79.63,398.15,1104
1459,2025-04-01,North,Thingamajig,Accessories,7,196.81,1377.67,1036
1460,2025-01-17,South,Gadget,Hardware,8,136.7,1093.6,1108
1461,2025-07-22,South,Widget,Hardware,15,240.47,3607.05,1158
1462,2024-10-23,East,Gadget,Hardware,1,19.74,19.74,1123
1463,2024-10-06,East,Doohickey,Electronics,12,211.4,2536.8,1054
1464,2025-08-22,West,Gizmo,Electronics,2,44.55,89.1,1136
1465,2025-07-30,North,Widget,Hardware,13,176.12,2289.56,1035
1466,2025-07-23,West,Doohickey,Electronics,7,154.56,1081.92,1081
1467,2025-11-29,West,Gizmo,Electronics,15,71.89,1078.35,1169
1468,2024-11-25,South,Doohickey,Electronics,20,85.47,1709.4,1177
1469,2024-05-16,East,Widget,Hardware,20,121.75,2435.0,1002
1470,2025-11-19,North,Thingamajig,Accessories,16,191.8,3068.8,1137
1471,2024-03-24,East,Widget,Hardware,18,12.58,226.44,1171
1472,2025-03-31,East,Gizmo,Electronics,13,207.73,2700.49,1091
1473,2025-01-31,North,Widget,Hardware,4,118.36,473.44,1049
1474,2025-03-31,North,Widget,Hardware,9,171.74,1545.66,1181
1475,2025-01-01,North,Thingamajig,Accessories,10,203.06,2030.6,1056
1476,2024-08-27,West,Gizmo,Electronics,2,73.79,147.58,1180
1477,2025-12-24,East,Widget,Hardware,7,246.14,1722.98,1163
1478,2025-02-09,North,Gizmo,Electronics,19,127.58,2424.02,1043
1479,2025-07-19,North,Thingamajig,Accessories,20,143.46,2869.2,1016
1480,2025-08-25,North,Widget,Hardware,5,68.61,343.05,1145
1481,2024-08-21,West,Gizmo,Electronics,7,212.68,1488.76,1005
1482,2025-12-10,East,Thingamajig,Accessories,9,171.77,1545.93,1116
1483,2024-01-03,West,Widget,Hardware,11,110.97,1220.67,1104
1484,2024-10-07,North,Thingamajig,Accessories,15,126.42,1896.3,1132
1485,2024-02-14,West,Gadget,Hardware,2,73.09,146.18,1107
1486,2025-06-29,South,Widget,Hardware,13,52.68,684.84,1020
1487,2025-08-08,West,Gadget,Hardware,14,239.66,3355.24,1063
1488,2024-07-20,North,Gizmo,Electronics,3,158.37,475.11,1024
1489,2024-01-29,South,Widget,Hardware,19,200.32,3806.08,1085
1490,2024-09-13,North,Doohickey,Electronics,8,239.91,1919.28,1013
1491,2024-12-07,South,Gadget,Hardware,3,195.06,585.18,1158
1492,2025-03-25,East,Doohickey,Electronics,19,35.58,676.02,1015
1493,2024-02-04,South,Widget,Hardware,5,20.19,100.95,1113
1494,2024-02-26,South,Doohickey,Electronics,3,29.95,89.85,1014
1495,2025-07-26,North,Doohickey,Electronics,13,28.48,370.24,1192
1496,2025-02-24,North,Thingamajig,Accessories,20,7.6,152.0,1098
1497,2025-04-20,East,Thingamajig,Accessories,20,29.81,596.2,1166
1498,2025-11-22,East,Doohickey,Electronics,17,85.41,1451.97,1049
1499,2024-04-20,North,Thingamajig,Accessories,3,150.26,450.78,1049
1500,2025-08-09,North,Thingamajig,Accessories,9,92.07,828.63,1123
1501,2025-09-27,South,Gadget,Hardware,5,200.27,1001.35,1015
1502,2024-05-10,South,Doohickey,Electronics,17,240.14,4082.38,1193
1503,2025-01-01,South,Thingamajig,Accessories,5,41.12,205.6,1079
1504,2025-09-09,South,Gizmo,Electronics,1,131.83,131.83,1168
1505,2025-11-25,North,Gadget,Hardware,17,205.7,3496.9,1143
1506,2024-02-25,South,Gadget,Hardware,7,161.94,1133.58,1051
1507,2024-03-11,South,Doohickey,Electronics,15,151.94,2279.1,1084
1508,2025-08-15,East,Gizmo,Electronics,20,78.41,1568.2,1084
1509,2024-06-15,North,Widget,Hardware,16,58.75,940.0,1000
1510,2025-10-16,North,Gadget,Hardware,15,157.86,2367.9,1061
1511,2025-05-07,East,Gizmo,Electronics,13,55.3,718.9,1047
1512,2024-01-07,South,Widget,Hardware,12,12.35,148.2,1029
1513,2024-05-25,North,Gadget,Hardware,19,228.61,4343.59,1092
1514,2024-02-14,West,Gadget,Hardware,7,74.6,522.2,1056
1515,2024-09-25,East,Gizmo,Electronics,18,65.26,1174.68,1050
1516,2024-01-23,North,Gizmo,Electronics,4,10.14,40.56,1173
1517,2024-05-20,South,Widget,Hardware,11,234.35,2577.85,1078
1518,2025-04-12,North,Gizmo,Electronics,6,235.58,1413.48,1159
1519,2025-03-20,West,Widget,Hardware,4,40.39,161.56,1033
1520,2024-07-13,North,Doohickey,Electronics,12,82.9,994.8,1109
1521,2025-10-13,North,Widget,Hardware,20,148.89,2977.8,1137
1522,2024-10-28,East,Gizmo,Electronics,8,18.05,144.4,1071
1523,2024-05-09,West,Thingamajig,Accessories,16,56.26,900.16,1020
1524,2025-04-26,East,Thingamajig,Accessories,3,46.02,138.06,1099
1525,2025-10-22,East,Gizmo,Electronics,16,132.13,2114.08,1045
1526,2024-11-25,East,Thingamajig,Accessories,16,180.33,2885.28,1126
1527,2025-04-30,North,Doohickey,Electronics,19,164.19,3119.61,1053
1528,2024-08-12,West,Doohickey,Electronics,8,102.0,816.0,1078
1529,2025-03-11,West,Thingamajig,Accessories,6,234.2,1405.2,1095
1530,2024-09-17,East,Gadget,Hardware,3,77.29,231.87,1132
1531,2024-12-26,North,Widget,Hardware,15,130.5,1957.5,1086
1532,2025-03-12,South,Doohickey,Electronics,14,95.04,1330.56,1127
1533,2024-11-20,North,Widget,Hardware,6,113.21,679.26,1067
1534,2025-10-22,North,Widget,Hardware,10,211.44,2114.4,1131
1535,2025-07-13,East,Gizmo,Electronics,8,29.11,232.88,1018
1536,2025-01-03,North,Gadget,Hardware,11,53.18,584.98,1084
1537,2024-09-13,South,Gizmo,Electronics,7,177.88,1245.16,1035
1538,2025-07-10,West,Widget,Hardware,10,74.05,740.5,1088
1539,2025-02-17,West,Thingamajig,Accessories,1,120.64,120.64,1131
1540,2024-06-01,West,Gadget,Hardware,8,182.22,1457.76,1053
1541,2025-04-30,North,Thingamajig,Accessories,18,190.62,3431.16,1184
1542,2025-04-17,South,Widget,Hardware,11,212.22,2334.42,1109
1543,2025-12-15,South,Doohickey,Electronics,15,213.97,3209.55,1007
1544,2025-01-18,North,Gadget,Hardware,10,236.12,2361.2,1002
1545,2025-05-26,West,Gizmo,Electronics,11,60.25,662.75,1108
1546,2025-12-03,East,Thingamajig,Accessories,10,84.89,848.9,1005
1547,2025-08-04,East,Gadget,Hardware,5,244.42,1222.1,1084
1548,2025-08-04,East,Thingamajig,Accessories,20,145.6,2912.0,1100
1549,2025-01-25,North,Doohickey,Electronics,3,135.95,407.85,1048
1550,2025-05-01,North,Thingamajig,Accessories,15,161.56,2423.4,1077
1551,2024-04-05,North,Thingamajig,Accessories,6,12.85,77.1,1176
1552,2025-09-09,South,Gadget,Hardware,7,22.03,154.21,1098
1553,2024-10-17,North,Gizmo,Electronics,17,22.14,376.38,1014
1554,2025-01-12,South,Gadget,Hardware,11,215.63,2371.93,1105
1555,2025-02-04,North,Widget,Hardware,5,136.43,682.15,1122
1556,2024-03-11,South,Gadget,Hardware,5,218.26,1091.3,1079
1557,2025-03-18,West,Doohickey,Electronics,6,152.91,917.46,1079
1558,2025-08-24,North,Doohickey,Electronics,9,54.42,489.78,1036
1559,2025-04-01,North,Doohickey,Electronics,20,202.85,4057.0,1134
1560,2024-12-02,West,Doohickey,Electronics,15,118.36,1775.4,1010
1561,2024-04-03,North,Doohickey,Electronics,12,176.58,2118.96,1182
1562,2024-10-31,South,Gadget,Hardware,14,66.04,924.56,1158
1563,2025-03-18,South,Gadget,Hardware,19,28.41,539.79,1178
1564,2024-02-14,North,Gadget,Hardware,9,221.23,1991.07,1137
1565,2024-10-25,East,Widget,Hardware,7,227.64,1593.48,1105
1566,2025-07-20,North,Gizmo,Electronics,3,190.07,570.21,1129
1567,2024-11-29,South,Gadget,Hardware,9,55.81,502.29,1011
1568,2025-04-18,North,Doohickey,Electronics,13,89.2,1159.6,1102
1569,2024-07-18,South,Widget,Hardware,9,33.1,297.9,1034
